name,data,depr_data
python3-module-prettytable,"[""prettytable"",""python3(prettytable)""]","[""prettytable""]"
python3-module-pyaes,[],[]
python3-module-pyannote.metrics,"[""python3(pyannote.metrics)""]","[""python3(pyannote.metrics)""]"
python3-module-pybars3,[],[]
python3-module-pybonjour,"[""python3(pybonjour)""]","[""python3(pybonjour)""]"
python3-module-pyclipper,"[""python3(pyclipper)""]",[]
openuds-tunnel,"[""guacamole-auth-uds"",""guacamole-openuds"",""libnss_uds"",""openuds-guacamole-tunnel"",""pam_uds""]","[""guacamole-auth-uds"",""guacamole-openuds""]"
opusfile,"[""libopusfile"",""opusfile-devel"",""opusfile-devel-static"",""opusurl-devel"",""opusurl-devel-static""]","[""opusfile-devel-static"",""opusurl-devel-static""]"
oregano,[],[]
osslsigncode,[],[]
owncloud-client,"[""mirall""]",[]
p11-kit,"[""libp11-kit-trust"",""pkcs11-trust-module""]",[]
pacemaker,"[""pcmk-cluster-manager""]","[""pcmk-cluster-manager""]"
packagekit-qt,"[""PackageKit-Qt5"",""PackageKit-Qt5-devel""]","[""PackageKit-Qt5"",""PackageKit-Qt5-devel""]"
perl-AI-DecisionTree,[],[]
pam-config,"[""/etc/pam.d"",""/etc/security"",""pam(other)"",""pam(system-auth)"",""pam(system-auth-use_first_pass)"",""pam-common"",""pam0-config""]","[""/etc/pam.d,/etc/security"",""pam(system-auth),pam(system-auth-use_first_pass),pam(other)"",""pam0-config""]"
astromenace,"[""openastromenace"",""openastromenace-data""]","[""openastromenace"",""openastromenace-data""]"
plastex,[],[]
playitslowly,"[""python-module-playitslowly""]",[]
playonlinux,[],[]
pmplib,[],[]
png++,[],
pnmixer,[],[]
podbrowser,[],[]
polkit,"[""libpolkit1"",""libpolkit1-devel"",""libpolkit1-gir"",""libpolkit1-gir-devel""]","[""libpolkit1"",""libpolkit1-gir"",""libpolkit1-gir-devel""]"
polkit-gnome,"[""PolicyKit-gnome"",""libpolkit-gnome""]","[""libpolkit-gnome""]"
systemd-presets-kdesktop,[],[]
systemd-shutdown-debug-script,[],[]
systemd-udev-console-fb,[],[]
sysvinit,"[""/sbin/start-stop-daemon."",""SysVinit""]","[""/sbin/start-stop-daemon.""]"
takari-polyglot,"[""tesla-polyglot"",""tesla-polyglot-atom"",""tesla-polyglot-common"",""tesla-polyglot-groovy"",""tesla-polyglot-javadoc"",""tesla-polyglot-maven-plugin"",""tesla-polyglot-translate-plugin"",""tesla-polyglot-xml"",""tesla-polyglot-yaml""]","[""tesla-polyglot"",""tesla-polyglot-javadoc"",""tesla-polyglot-maven-plugin"",""tesla-polyglot-translate-plugin""]"
pam_encfs,"[""pam_encfs""]","[""pam_encfs""]"
pam_userpass,"[""pam_userpass""]","[""pam_userpass""]"
pantheon-files,"[""io.elementary.files""]","[""io.elementary.files""]"
pantheon-terminal,"[""io.elementary.terminal""]","[""io.elementary.terminal""]"
paps,[],[]
parc,[],[]
pari,"[""libpari-gmp""]","[""libpari-gmp""]"
parted,"[""parted-devel"",""parted-devel-static""]","[""parted-devel"",""parted-devel-static""]"
passenger,"[""mod_passenger""]","[""mod_passenger""]"
pcb,[],[]
pcf2bdf,[],[]
pcp,"[""pcp-manager"",""pcp-manager-debuginfo""]","[""pcp-manager-debuginfo""]"
atari++,[],
aterm,"[""/usr/bin/xvt"",""xvt""]","[""xvt,/usr/bin/xvt""]"
atril-gtk,"[""libatril-gtk""]",[]
polkit-pkla-compat,[],[]
polkit-qt5,"[""polkitqt5-devel""]",[]
polkit-rule-admin-root,[],[]
poly2tri,"[""poly2tri"",""poly2tri-devel"",""poly2tri-libpoly2tri-devel"",""poly2tri-libpoly2tri1.0""]","[""poly2tri"",""poly2tri-devel"",""poly2tri-libpoly2tri-devel"",""poly2tri-libpoly2tri1.0""]"
postgresql10,"[""_with"",""build"",""devel"",""for"",""postgresql"",""postgresql-contrib"",""postgresql-perl"",""postgresql-python"",""postgresql-server"",""postgresql-server-devel"",""postgresql-tcl""]","[""postgresql-contrib"",""postgresql-python"",""postgresql-server-develforbuild_withdevel"",""postgresql-tcl""]"
golang-golang-x-net,"[""golang(golang.org/x/net)""]","[""golang(golang.org/x/net)""]"
google-guice,"[""guice-testlib""]","[""guice-testlib""]"
gpg-keygen,[],[]
graphviz,"[""/Obsoletes:"",""graphviz-devel"",""libdotneato"",""subpackage"",""tcl"",""tcl-gd"",""tcl-tkspline"",""to""]","[""/Obsoletes:totclsubpackage,"",""libdotneato"",""tcl-gd"",""tcl-tkspline"",""totclsubpackage,""]"
grass,"[""grass-devel"",""grass-docs""]","[""grass-docs""]"
grub-customizer,[],[]
gsimplecal,[],[]
gsl,[],[]
gsm-tools,[],[]
gsmlib,"[""gsmlib-ext""]","[""gsmlib-ext""]"
pear-Auth_SASL,[],[]
pear-Crypt_RC4,[],[]
pear-DB_QueryTool,[],[]
pear-Gtk2_EntryDialog,[],[]
pear-I18N_UnicodeString,"[""freeipa-admintool"",""freeipa-admintools"",""python3(ipaplatform)"",""python3(ipaplatform._importhook)"",""python3(ipaplatform.constants)"",""python3(ipaplatform.osinfo)"",""python3(ipaplatform.paths)"",""python3(ipaplatform.services)"",""python3(ipaplatform.tasks)"",""python3-module-ipaclient-ntp"",""python3-module-ipaserver-ntp""]","[""freeipa-admintool"",""freeipa-admintools"",""python3(ipaplatform._importhook)"",""python3(ipaplatform.osinfo)"",""python3(ipaplatform.services)"",""python3(ipaplatform.tasks)"",""python3-module-ipaclient-ntp"",""python3-module-ipaserver-ntp""]"
pear-MDB2_Driver_ibase,[],[]
pear-MDB2_Driver_sqlite,[],[]
pear-Math_Integer,[],[]
pear-Net_Server,[],[]
pear-PHP_Debug,[],[]
pear-PhpDocumentor,[],[]
pear-Text_CAPTCHA_Numeral,[],[]
pear-Var_Dump,[],[]
pear-XML_XPath,[],[]
pekwm,[],[]
pentaho-libxml,[],[]
perl,"[""perl"",""perl-DB_File"",""perl-Digest-MD5"",""perl-IPC-SysV"",""perl-MIME-Base64"",""perl-PathTools"",""perl-PerlIO"",""perl-Storable"",""perl-Test-Tester"",""perl-Test-use-ok"",""perl-Test2"",""perl-Time-HiRes"",""perl-doc"",""perl-version""]","[""perl-Digest-MD5"",""perl-MIME-Base64"",""perl-Test2"",""perl-doc""]"
perl-Algorithm-CheckDigits,[],[]
perl-Alien-cmake3,[],[]
perl-AnyEvent,"[""perl(AnyEvent/Util/uts46data.pl)""]","[""perl(AnyEvent/Util/uts46data.pl)""]"
perl-AnyEvent-BDB,[],[]
perl-Apache-DBI,[],[]
perl-App-Nopaste,[],[]
gst-plugins0.10-base,"[""gst-plugins0.10-all"",""gst-plugins0.10-alsa"",""gst-plugins0.10-audio-filters"",""gst-plugins0.10-audio-formats"",""gst-plugins0.10-base-audio-filters"",""gst-plugins0.10-base-network"",""gst-plugins0.10-base-subtitle"",""gst-plugins0.10-base-test"",""gst-plugins0.10-base-video-filters"",""gst-plugins0.10-cdparanoia"",""gst-plugins0.10-container-formats"",""gst-plugins0.10-gio"",""gst-plugins0.10-gnomevfs"",""gst-plugins0.10-libvisual"",""gst-plugins0.10-network"",""gst-plugins0.10-ogg"",""gst-plugins0.10-pango"",""gst-plugins0.10-subtitle"",""gst-plugins0.10-test"",""gst-plugins0.10-theora"",""gst-plugins0.10-video-effects"",""gst-plugins0.10-video-filters"",""gst-plugins0.10-video-formats"",""gst-plugins0.10-visualization"",""gst-plugins0.10-vorbis"",""gst-plugins0.10-ximagesink"",""gst-plugins0.10-xvideo"",""gstreamer(audio-hardware-sink)"",""gstreamer(audio-hardware-source)""]","[""gst-plugins0.10-all"",""gst-plugins0.10-alsa"",""gst-plugins0.10-audio-filters"",""gst-plugins0.10-audio-formats"",""gst-plugins0.10-base-audio-filters"",""gst-plugins0.10-base-network"",""gst-plugins0.10-base-subtitle"",""gst-plugins0.10-base-test"",""gst-plugins0.10-base-video-filters"",""gst-plugins0.10-cdparanoia"",""gst-plugins0.10-container-formats"",""gst-plugins0.10-gio"",""gst-plugins0.10-gnomevfs"",""gst-plugins0.10-libvisual"",""gst-plugins0.10-network"",""gst-plugins0.10-ogg"",""gst-plugins0.10-pango"",""gst-plugins0.10-subtitle"",""gst-plugins0.10-test"",""gst-plugins0.10-theora"",""gst-plugins0.10-video-effects"",""gst-plugins0.10-video-filters"",""gst-plugins0.10-video-formats"",""gst-plugins0.10-visualization"",""gst-plugins0.10-vorbis"",""gst-plugins0.10-ximagesink"",""gst-plugins0.10-xvideo""]"
gtk+3-themes-incompatible,[],
gtk-doc,"[""python3(gtkdoc)""]","[""python3(gtkdoc)""]"
gtk-xfce-engine,"[""gtk-engines-xfce"",""libgtk-engines-xfce4""]","[""gtk-engines-xfce"",""libgtk-engines-xfce4""]"
guile-json,[],[]
guitarix,"[""libgxw"",""libgxwmm""]","[""libgxw"",""libgxwmm""]"
libavif,[],[]
libbase,[],[]
libbluray,[],[]
libbonobo,"[""bonobo-activation"",""bonobo-activation-devel"",""libbonobo-activation"",""libbonobo2"",""libbonobo2-devel"",""libbonobo2-devel-doc""]","[""bonobo-activation"",""bonobo-activation-devel"",""libbonobo-activation"",""libbonobo2-devel-doc""]"
kde5-autofs-shares,[],[]
kde5-basket,"[""basket"",""kde4-basket""]","[""basket""]"
Little-Wire,[],[]
MAKEDEV,"[""/dev"",""/dev/pts""]","[""/dev,/dev/pts""]"
Maelstrom,"[""device-mapper-persistent-data""]","[""device-mapper-persistent-data""]"
MySQL,"[""MySQL"",""MySQL-devel"",""community-mysql"",""libMySQL"",""libMySQL-devel"",""libMySQL-devel-static"",""libmysqlclient-devel"",""mysql"",""mysql-client"",""mysql-devel"",""mysql-server""]","[""MySQL"",""community-mysql"",""libMySQL"",""libMySQL-devel-static""]"
NetworkManager-fortisslvpn,"[""NetworkManager-fortisslvpn-gnome""]","[""NetworkManager-fortisslvpn-gnome""]"
RODOS5_6,[],[]
RasMol,"[""rasmol""]","[""rasmol""]"
SDL2_sound,"[""lib64SDL2_sound-static-devel"",""lib64SDL2_sound1"",""sdl2_sound-static-devel""]","[""lib64SDL2_sound-static-devel"",""lib64SDL2_sound1"",""sdl2_sound-static-devel""]"
SDL2_ttf,[],[]
SDL_mixer,"[""SDL_mixer"",""SDL_mixer-devel""]","[""SDL_mixer"",""SDL_mixer-devel""]"
libticables2,"[""\tlib64ticables-devel"",""\tlibticables2-devel"",""\tticables2-devel""]","[""\tlib64ticables-devel"",""\tlibticables2-devel"",""\tticables2-devel""]"
kernel-headers-common,[],[]
libxfce4util,[],[]
libxml2,"[""libxml2-python"",""python-modules-libxml2"",""xmllint""]",[]
lighttpd,"[""webserver""]",[]
lxqt-about,[],[]
lxqt-config,"[""lxqt-config-randr"",""razorqt-config""]","[""lxqt-config-randr""]"
libical,[],[]
libicns,[],[]
gem-cap2,"[""ruby-cap2""]","[""ruby-cap2""]"
NetworkManager-l2tp,"[""NetworkManager-l2tp-gnome"",""NetworkManager-l2tp-gtk""]","[""NetworkManager-l2tp-gnome""]"
bind,"[""bind-chroot"",""bind-chroot(/var/lib/bind)"",""bind-debug"",""bind-slave"",""caching-nameserver"",""libdns"",""libdns10"",""libdns11"",""libdns16"",""libdns8"",""libdns9"",""libisc"",""libisc-export-devel"",""libisc4"",""libisc7"",""libisccc"",""libisccc0"",""libisccfg"",""libisccfg0""]","[""bind-chroot(/var/lib/bind)"",""bind-chroot,bind-debug,bind-slave,caching-nameserver"",""libdns"",""libdns8,libdns9,libdns10,libdns11,libdns16"",""libisc"",""libisc4,libisc7,libisccc0,libisccfg0"",""libisccc"",""libisccfg""]"
qscintilla2,[],[]
qt-fsarchiver,"[""qt4-fsarchiver"",""qt5-fsarchiver""]","[""qt5-fsarchiver""]"
qt3,"[""PreReq:"",""and"",""libqt3-devel-cxx"",""libqt3-plugin-sql"",""libqt3-qsa-devel-cxx"",""libqt3-xt-devel"",""qt3-devel"",""qt3-devel-static"",""qt3-xt"",""qt3-xt-devel""]","[""andPreReq:"",""libqt3-plugin-sql"",""libqt3-qsa-devel-cxx"",""qt3-devel-static"",""qt3-xt,qt3-xt-devel,libqt3-xt-devel""]"
qt4,"[""PreReq:"",""and"",""libqt4-devel-cxx"",""libqt4-plugin-sql"",""libqt4-x11"",""libqtgui4"",""qt"",""qt-x11"",""qt4-devel-static"",""qt4-x11""]","[""andPreReq:"",""libqt4-devel-cxx"",""libqt4-plugin-sql"",""libqtgui4"",""qt"",""qt4-devel-static"",""qt4-x11""]"
libtins,[],[]
libtolua++-lua5.1,[],
branding-xalt-kworkstation,"[""alt-license-branding-xalt-kworkstation"",""alt-license-theme"",""alt-notes-branding-xalt-kworkstation"",""alterator-icons"",""altlinux-release"",""altlinux-release-branding-xalt-kworkstation"",""branding-alt-branding-xalt-kworkstation-bootloader"",""branding-alt-branding-xalt-kworkstation-browser-qt"",""branding-alt-branding-xalt-kworkstation-graphics"",""branding-alt-branding-xalt-kworkstation-release"",""branding-altlinux-branding-xalt-kworkstation-browser-qt"",""design-alterator"",""design-alterator-branding-xalt-kworkstation"",""design-alterator-browser-branding-xalt-kworkstation"",""design-alterator-desktop"",""design-alterator-server"",""design-altertor-browser-desktop"",""design-altertor-browser-server"",""design-bootloader-branding-xalt-kworkstation"",""design-bootloader-livecd-branding-xalt-kworkstation"",""design-bootloader-system-branding-xalt-kworkstation"",""design-graphics"",""design-graphics-branding-xalt-kworkstation"",""design-graphics-kdesktop"",""fedora-release"",""gnome-menus"",""gnome-session-splash"",""gnome-theme-alt-branding-xalt-kworkstation"",""indexhtml"",""indexhtml-Desktop"",""indexhtml-branding-xalt-kworkstation"",""indexhtml-desktop"",""metacity-theme"",""metacity-theme-alt-branding-xalt-kworkstation"",""plymouth(system-theme)"",""plymouth-theme-branding-xalt-kworkstation"",""redhat-release"",""system-release""]","[""alt-license-branding-xalt-kworkstationalt-notes-branding-xalt-kworkstation"",""alt-license-theme"",""alt-notes-branding-xalt-kworkstation"",""alterator-iconsdesign-alteratordesign-alterator-branding-xalt-kworkstation"",""altlinux-release-branding-xalt-kworkstationbranding-alt-branding-xalt-kworkstation-release"",""altlinux-releasefedora-releaseredhat-releasebranding-alt-branding-xalt-kworkstation-release"",""branding-alt-branding-xalt-kworkstation-browser-qtbranding-altlinux-branding-xalt-kworkstation-browser-qt"",""branding-alt-branding-xalt-kworkstation-graphicsdesign-graphics-branding-xalt-kworkstationdesign-graphics-kdesktop"",""design-alterator-browser-branding-xalt-kworkstationbranding-alt-branding-xalt-kworkstation-browser-qtbranding-altlinux-branding-xalt-kworkstation-browser-qt"",""design-alterator-serverdesign-alterator-desktopdesign-altertor-browser-desktopdesign-altertor-browser-server"",""design-bootloader-system-branding-xalt-kworkstationdesign-bootloader-livecd-branding-xalt-kworkstationdesign-bootloader-livecd-branding-xalt-kworkstationdesign-bootloader-branding-xalt-kworkstationbranding-alt-branding-xalt-kworkstation-bootloader"",""design-graphics-branding-xalt-kworkstationbranding-alt-branding-xalt-kworkstation-graphicsdesign-graphics-kdesktop"",""fedora-release"",""gnome-menus"",""gnome-session-splash"",""gnome-theme-alt-branding-xalt-kworkstation"",""indexhtml-Desktop"",""indexhtml-desktopindexhtml-Desktop"",""indexhtmlindexhtml-branding-xalt-kworkstation"",""metacity-theme-alt-branding-xalt-kworkstation"",""plymouth-theme-branding-xalt-kworkstationplymouth(system-theme)"",""redhat-release"",""system-release""]"
chromium,"[""chromium-browser"",""chromium-desktop-gnome"",""chromium-desktop-kde"",""chromium-gnome"",""chromium-kde"",""chromium-password"",""chromium-stable"",""webclient""]","[""chromium-browser"",""chromium-desktop-gnome"",""chromium-desktop-kde"",""chromium-gnome"",""chromium-kde"",""chromium-password"",""chromium-stable""]"
gz-sensors,[],[]
installer,"[""installer-feature-autohostname"",""installer-feature-autohostname-stage2"",""installer-feature-cmdline-parameters-stage2"",""installer-feature-copy-udev-rules-stage3"",""installer-feature-eth-by-mac-stage3"",""installer-feature-services"",""installer-feature-setup-bootloader-stage2"",""installer-feature-setup-network-stage2"",""installer-feature-setup-network-stage3"",""installer-feature-systemd"",""installer-stage2"",""installer-stage3""]","[""installer-feature-autohostname"",""installer-feature-cmdline-parameters-stage2"",""installer-feature-setup-bootloader-stage2"",""installer-feature-setup-network-stage2"",""installer-feature-systemd""]"
installer-alterator-pkg,"[""alterator-apt"",""alterator-pkg"",""alterator-pkg-tools""]","[""alterator-apt"",""alterator-pkg-tools""]"
gem-faraday-middleware,"[""ruby-faraday_middleware""]",[]
wkhtmltopdf,[],[]
wmname,[],[]
wxGTK3.0,[],[]
wxGTK3.1,"[""libwxGTK3.1-gtk2""]",[]
xapian-bindings,"[""python2.7-module-xapian-bindings""]","[""python2.7-module-xapian-bindings""]"
postgresql12-repmgr,"[""repmgr""]",[]
kde5-kdsoap,[],[]
kernel-image-rt,"[""kernel"",""kernel-headers""]",[]
kernel-image-std-def,"[""(#5872)."",""compatibility."",""for"",""kernel"",""kernel-headers"",""kernel-modules-alsa"",""kernel-modules-drbd83-std-def"",""kernel-modules-drm-%flavour"",""kernel-modules-drm-5.10.186-std-def-alt1"",""kernel-modules-drm-ancient-5.10.186-std-def-alt1"",""kernel-modules-drm-nouveau-5.10.186-std-def-alt1"",""kernel-modules-eeepc-std-def"",""kernel-modules-ide-5.10.186-std-def-alt1"",""kernel-modules-igb-std-def"",""kernel-modules-kvm-5.10.186-std-def-alt1"",""kernel-modules-kvm-std-def"",""kernel-modules-staging-5.10.186-std-def-alt1"",""kernel-modules-v4l-std-def""]","[""kernel-headers(#5872)."",""kernel-modules-alsa"",""kernel-modules-drbd83-std-def"",""kernel-modules-drm-%flavourforcompatibility."",""kernel-modules-drm-ancient-5.10.186-std-def-alt1"",""kernel-modules-drm-nouveau-5.10.186-std-def-alt1"",""kernel-modules-eeepc-std-def"",""kernel-modules-ide-5.10.186-std-def-alt1"",""kernel-modules-igb-std-def"",""kernel-modules-kvm-5.10.186-std-def-alt1"",""kernel-modules-kvm-std-def"",""kernel-modules-staging-5.10.186-std-def-alt1""]"
kernel-image-un-def,"[""(#5872)."",""compatibility."",""for"",""kernel"",""kernel-headers"",""kernel-modules-alsa"",""kernel-modules-drbd83-un-def"",""kernel-modules-drm-%flavour"",""kernel-modules-eeepc-un-def"",""kernel-modules-igb-un-def"",""kernel-modules-ipset-un-def"",""kernel-modules-kvm-un-def"",""kernel-modules-v4l-un-def""]","[""kernel-headers(#5872)."",""kernel-modules-alsa"",""kernel-modules-drbd83-un-def"",""kernel-modules-drm-%flavourforcompatibility."",""kernel-modules-eeepc-un-def"",""kernel-modules-igb-un-def"",""kernel-modules-ipset-un-def"",""kernel-modules-kvm-un-def"",""kernel-modules-v4l-un-def""]"
libipt,"[""ipt-devel"",""libipt-devel"",""libipt0""]","[""ipt-devel,libipt-devel"",""libipt0""]"
libjcpkcs11,"[""pcsc-lite-jcpkcs11""]","[""pcsc-lite-jcpkcs11""]"
libjpeg-turbo,"[""libjpeg-mmx-devel"",""libjpeg-mmx-devel-static""]","[""libjpeg-mmx-devel"",""libjpeg-mmx-devel-static""]"
libjsw,"[""libjsw.so""]","[""libjsw.so""]"
auto,"[""auto-factory""]","[""auto-factory""]"
autogen,"[""autogen-devel""]","[""autogen-devel""]"
autologin-sh-functions,[],[]
autorepo-altnode-admin-pkgset,[],[]
avahi,"[""complete"",""howl"",""howl-devel"",""is"",""libavahi-glib-devel"",""libavahi-gobject-devel"",""libavahi-ui-devel"",""libavahi-ui-gtk3"",""libavahi-ui-gtk3-devel"",""libmdnsresponder"",""libmdnsresponder-devel"",""mdnsresponder"",""the"",""transition"",""until""]","[""howl-devel"",""howluntilthetransitioniscomplete"",""libavahi-glib-devellibavahi-gobject-devel"",""libavahi-ui-devellibavahi-ui-gtk3-devel"",""libmdnsresponder"",""libmdnsresponder-devel"",""mdnsresponder""]"
avalon-framework,"[""deprecated()""]","[""deprecated()""]"
bash4,"[""/bin/sh4"",""/usr/lib/bash4""]","[""/bin/sh4,/usr/lib/bash4""]"
qperf,[],[]
qpxtool,"[""qpxtool-devel""]","[""qpxtool-devel""]"
libtool_2.4,"[""libltdl-devel"",""libltdl-devel-static""]","[""libltdl-devel-static""]"
libtorrent-rasterbar10,"[""libtorrent-rasterbar7-devel"",""libtorrent-rasterbar8-devel""]","[""libtorrent-rasterbar8-devel""]"
libts,"[""libts""]",[]
libzbxmodbus,[],[]
libzen,"[""libzen.so""]","[""libzen.so""]"
licq,"[""licq-base"",""licq-data"",""licq-forwarder"",""licq-kde"",""licq-plugin"",""licq-qt"",""licq-qt4"",""licq-ui"",""licq-update-hosts""]","[""licq-base"",""licq-data"",""licq-forwarder"",""licq-kde"",""licq-plugin"",""licq-plugin,licq-forwarder"",""licq-pluginlicq-ui"",""licq-qt"",""licq-update-hosts""]"
linux-gpib,"[""kernel-src-linux-gpib""]","[""kernel-src-linux-gpib""]"
linuxdoc-tools,"[""#26720)"",""(ALT"",""(and"",""linuxdoc-sgml)."",""sgml-tools""]","[""(ALT#26720)"",""sgml-tools(andlinuxdoc-sgml).""]"
lirc,"[""lirc-remotes""]","[""lirc-remotes""]"
litmus,[],[]
littlewizard,[],[]
livecd-gnome-nowarn-space,[],[]
livecd-initrd-add-cifs,[],[]
kernel-src-ipt_NETFLOW,"[""kernel-source-ipt_NETFLOW""]","[""kernel-source-ipt_NETFLOW""]"
pqiv,"[""perltidy""]","[""perltidy""]"
kf5-plasma-mediacenter,[],[]
TiMidity++,[],
WindowMaker,"[""WindowMaker-devel"",""libwings"",""libwings-devel"",""windowmaker"",""windowmaker-devel"",""windowmaker-libs"",""wmakerconf""]","[""WindowMaker-devel"",""libwings"",""libwings-devel"",""windowmaker,windowmaker-devel,windowmaker-libs"",""wmakerconf""]"
aces_container,"[""aces_container-devel""]","[""aces_container-devel""]"
acpica,"[""acpica-tools"",""acpidump"",""acpixtract"",""iasl"",""pmtools""]","[""acpica-tools"",""acpidump"",""acpixtract""]"
airstrike,[],[]
alanmi-abc,"[""berkeley-abc""]","[""berkeley-abc""]"
